lat,lon,2020-01-22 00:00:00,Date,Value
-12.4634,130.8456,0,2020-03-22 00:00:00,5
-28.0167,153.4,0,2020-03-22 00:00:00,259
-34.9285,138.6007,0,2020-03-22 00:00:00,100
-41.4545,145.9707,0,2020-03-22 00:00:00,22
-37.8136,144.9631,0,2020-03-22 00:00:00,355
-31.9505,115.8605,0,2020-03-22 00:00:00,120
47.5162,14.5501,0,2020-03-22 00:00:00,3582
40.1431,47.5769,0,2020-03-22 00:00:00,65
25.0343,-77.3963,0,2020-03-22 00:00:00,4
26.0275,50.55,0,2020-03-22 00:00:00,334
23.685,90.3563,0,2020-03-22 00:00:00,27
13.1939,-59.5432,0,2020-03-22 00:00:00,14
53.7098,27.9534,0,2020-03-22 00:00:00,76
50.8333,4.0,0,2020-03-22 00:00:00,3401
9.3077,2.3158,0,2020-03-22 00:00:00,2
27.5142,90.4336,0,2020-03-22 00:00:00,2
-16.2902,-63.5887,0,2020-03-22 00:00:00,24
43.9159,17.6791,0,2020-03-22 00:00:00,126
-14.235,-51.9253,0,2020-03-22 00:00:00,1546
4.5353,114.7277,0,2020-03-22 00:00:00,88
42.7339,25.4858,0,2020-03-22 00:00:00,187
12.2383,-1.5616,0,2020-03-22 00:00:00,75
16.5388,-23.0418,0,2020-03-22 00:00:00,3
11.55,104.9167,0,2020-03-22 00:00:00,84
3.848,11.5021,0,2020-03-22 00:00:00,40
53.9333,-116.5765,0,2020-03-22 00:00:00,259
49.2827,-123.1207,0,2020-03-22 00:00:00,424
53.7609,-98.8139,0,2020-03-22 00:00:00,20
46.5653,-66.4619,0,2020-03-22 00:00:00,17
53.1355,-57.6604,0,2020-03-22 00:00:00,9
44.682,-63.7443,0,2020-03-22 00:00:00,28
51.2538,-85.3232,0,2020-03-22 00:00:00,425
46.5107,-63.4168,0,2020-03-22 00:00:00,3
52.9399,-73.5491,0,2020-03-22 00:00:00,219
52.9399,-106.4509,0,2020-03-22 00:00:00,52
6.6111,20.9394,0,2020-03-22 00:00:00,3
15.4542,18.7322,0,2020-03-22 00:00:00,1
-35.6751,-71.543,0,2020-03-22 00:00:00,632
31.8257,117.2264,1,2020-03-22 00:00:00,990
40.1824,116.4142,14,2020-03-22 00:00:00,522
30.0572,107.874,6,2020-03-22 00:00:00,577
26.0789,117.9874,1,2020-03-22 00:00:00,313
37.8099,101.0583,0,2020-03-22 00:00:00,136
23.3417,113.4244,26,2020-03-22 00:00:00,1413
23.8298,108.7881,2,2020-03-22 00:00:00,254
26.8154,106.8748,1,2020-03-22 00:00:00,146
19.1959,109.7453,4,2020-03-22 00:00:00,168
39.549,116.1306,1,2020-03-22 00:00:00,319
47.862,127.7615,0,2020-03-22 00:00:00,484
33.882,113.614,5,2020-03-22 00:00:00,1274
22.3,114.2,0,2020-03-22 00:00:00,317
30.9756,112.2707,444,2020-03-22 00:00:00,67800
27.6104,111.7088,4,2020-03-22 00:00:00,1018
44.0935,113.9448,0,2020-03-22 00:00:00,75
32.9711,119.455,1,2020-03-22 00:00:00,633
27.614,115.7221,2,2020-03-22 00:00:00,936
43.6661,126.1923,0,2020-03-22 00:00:00,93
41.2956,122.6085,2,2020-03-22 00:00:00,127
22.1667,113.55,1,2020-03-22 00:00:00,24
37.2692,106.1655,1,2020-03-22 00:00:00,75
35.7452,95.9956,0,2020-03-22 00:00:00,18
35.1917,108.8701,0,2020-03-22 00:00:00,248
36.3427,118.1498,2,2020-03-22 00:00:00,767
31.202,121.4491,9,2020-03-22 00:00:00,404
37.5777,112.2922,1,2020-03-22 00:00:00,133
30.6171,102.7103,5,2020-03-22 00:00:00,543
39.3054,117.323,4,2020-03-22 00:00:00,137
31.6927,88.0924,0,2020-03-22 00:00:00,1
41.1129,85.2401,0,2020-03-22 00:00:00,76
24.974,101.487,1,2020-03-22 00:00:00,176
29.1832,120.0934,10,2020-03-22 00:00:00,1238
4.5709,-74.2973,0,2020-03-22 00:00:00,231
-4.0383,21.7587,0,2020-03-22 00:00:00,3
-4.0383,21.7587,0,2020-03-22 00:00:00,30
9.7489,-83.7534,0,2020-03-22 00:00:00,134
7.54,-5.5471,0,2020-03-22 00:00:00,14
45.1,15.2,0,2020-03-22 00:00:00,254
0.0,0.0,0,2020-03-22 00:00:00,712
22.0,-80.0,0,2020-03-22 00:00:00,35
35.1264,33.4299,0,2020-03-22 00:00:00,95
49.8175,15.473,0,2020-03-22 00:00:00,1120
61.8926,-6.9118,0,2020-03-22 00:00:00,115
71.7069,-42.6043,0,2020-03-22 00:00:00,4
56.2639,9.5018,0,2020-03-22 00:00:00,1395
11.8251,42.5903,0,2020-03-22 00:00:00,1
18.7357,-70.1627,0,2020-03-22 00:00:00,202
-1.8312,-78.1834,0,2020-03-22 00:00:00,789
26.0,30.0,0,2020-03-22 00:00:00,327
13.7942,-88.8965,0,2020-03-22 00:00:00,3
1.5,10.0,0,2020-03-22 00:00:00,6
15.1794,39.7823,0,2020-03-22 00:00:00,1
58.5953,25.0136,0,2020-03-22 00:00:00,326
-26.5225,31.4659,0,2020-03-22 00:00:00,4
9.145,40.4897,0,2020-03-22 00:00:00,11
-17.7134,178.065,0,2020-03-22 00:00:00,2
64.0,26.0,0,2020-03-22 00:00:00,626
3.9339,-53.1258,0,2020-03-22 00:00:00,18
-17.6797,149.4068,0,2020-03-22 00:00:00,18
16.25,-61.5833,0,2020-03-22 00:00:00,58
-12.8275,45.1662,0,2020-03-22 00:00:00,11
-20.9043,165.618,0,2020-03-22 00:00:00,4
-21.1351,55.2471,0,2020-03-22 00:00:00,64
17.9,-62.8333,0,2020-03-22 00:00:00,3
18.0708,-63.0501,0,2020-03-22 00:00:00,5
14.6415,-61.0242,0,2020-03-22 00:00:00,44
46.2276,2.2137,0,2020-03-22 00:00:00,16018
-0.8037,11.6094,0,2020-03-22 00:00:00,5
13.4432,-15.3101,0,2020-03-22 00:00:00,1
42.3154,43.3569,0,2020-03-22 00:00:00,54
51.0,9.0,0,2020-03-22 00:00:00,24873
7.9465,-1.0232,0,2020-03-22 00:00:00,23
39.0742,21.8243,0,2020-03-22 00:00:00,624
15.7835,-90.2308,0,2020-03-22 00:00:00,19
9.9456,-9.6966,0,2020-03-22 00:00:00,2
5.0,-58.75,0,2020-03-22 00:00:00,19
18.9712,-72.2852,0,2020-03-22 00:00:00,2
41.9029,12.4534,0,2020-03-22 00:00:00,1
15.2,-86.2419,0,2020-03-22 00:00:00,26
47.1625,19.5033,0,2020-03-22 00:00:00,131
64.9631,-19.0208,0,2020-03-22 00:00:00,568
21.0,78.0,0,2020-03-22 00:00:00,396
-0.7893,113.9213,0,2020-03-22 00:00:00,514
32.0,53.0,0,2020-03-22 00:00:00,21638
33.0,44.0,0,2020-03-22 00:00:00,233
53.1424,-7.6921,0,2020-03-22 00:00:00,906
31.0,35.0,0,2020-03-22 00:00:00,883
43.0,12.0,0,2020-03-22 00:00:00,59138
18.1096,-77.2975,0,2020-03-22 00:00:00,19
36.0,138.0,2,2020-03-22 00:00:00,1101
31.24,36.51,0,2020-03-22 00:00:00,112
48.0196,66.9237,0,2020-03-22 00:00:00,60
-0.0236,37.9062,0,2020-03-22 00:00:00,15
36.0,128.0,1,2020-03-22 00:00:00,8961
29.5,47.75,0,2020-03-22 00:00:00,188
41.2044,74.7661,0,2020-03-22 00:00:00,14
56.8796,24.6032,0,2020-03-22 00:00:00,139
33.8547,35.8623,0,2020-03-22 00:00:00,248
6.4281,-9.4295,0,2020-03-22 00:00:00,3
47.14,9.55,0,2020-03-22 00:00:00,37
55.1694,23.8813,0,2020-03-22 00:00:00,143
49.8153,6.1296,0,2020-03-22 00:00:00,798
-18.7669,46.8691,0,2020-03-22 00:00:00,3
2.5,112.5,0,2020-03-22 00:00:00,1306
3.2028,73.2207,0,2020-03-22 00:00:00,13
35.9375,14.3754,0,2020-03-22 00:00:00,90
21.0079,10.9408,0,2020-03-22 00:00:00,2
-20.2,57.5,0,2020-03-22 00:00:00,28
23.6345,-102.5528,0,2020-03-22 00:00:00,251
47.4116,28.3699,0,2020-03-22 00:00:00,94
43.7333,7.4167,0,2020-03-22 00:00:00,23
46.8625,103.8467,0,2020-03-22 00:00:00,10
42.5,19.3,0,2020-03-22 00:00:00,21
31.7917,-7.0926,0,2020-03-22 00:00:00,115
-22.9576,18.4904,0,2020-03-22 00:00:00,3
28.1667,84.25,0,2020-03-22 00:00:00,1
12.5186,-70.0358,0,2020-03-22 00:00:00,9
12.1696,-68.99,0,2020-03-22 00:00:00,3
18.0425,-63.0548,0,2020-03-22 00:00:00,1
52.1326,5.2913,0,2020-03-22 00:00:00,4204
-40.9006,174.886,0,2020-03-22 00:00:00,102
12.8654,-85.2072,0,2020-03-22 00:00:00,2
17.6078,8.0817,0,2020-03-22 00:00:00,2
9.082,8.6753,0,2020-03-22 00:00:00,30
41.6086,21.7453,0,2020-03-22 00:00:00,115
60.472,8.4689,0,2020-03-22 00:00:00,2385
21.0,57.0,0,2020-03-22 00:00:00,55
30.3753,69.3451,0,2020-03-22 00:00:00,776
8.538,-80.7821,0,2020-03-22 00:00:00,313
-6.315,143.9555,0,2020-03-22 00:00:00,1
-23.4425,-58.4438,0,2020-03-22 00:00:00,22
-9.19,-75.0152,0,2020-03-22 00:00:00,363
13.0,122.0,0,2020-03-22 00:00:00,380
51.9194,19.1451,0,2020-03-22 00:00:00,634
39.3999,-8.2245,0,2020-03-22 00:00:00,1600
25.3548,51.1839,0,2020-03-22 00:00:00,494
45.9432,24.9668,0,2020-03-22 00:00:00,433
60.0,90.0,0,2020-03-22 00:00:00,367
-1.9403,29.8739,0,2020-03-22 00:00:00,19
13.9094,-60.9789,0,2020-03-22 00:00:00,2
12.9843,-61.2872,0,2020-03-22 00:00:00,1
43.9424,12.4578,0,2020-03-22 00:00:00,175
24.0,45.0,0,2020-03-22 00:00:00,511
14.4974,-14.4524,0,2020-03-22 00:00:00,67
44.0165,21.0059,0,2020-03-22 00:00:00,222
-4.6796,55.492,0,2020-03-22 00:00:00,7
1.2833,103.8333,0,2020-03-22 00:00:00,455
48.669,19.699,0,2020-03-22 00:00:00,185
46.1512,14.9955,0,2020-03-22 00:00:00,414
5.1521,46.1996,0,2020-03-22 00:00:00,1
-30.5595,22.9375,0,2020-03-22 00:00:00,274
40.0,-4.0,0,2020-03-22 00:00:00,28768
7.0,81.0,0,2020-03-22 00:00:00,82
12.8628,30.2176,0,2020-03-22 00:00:00,2
3.9193,-56.0278,0,2020-03-22 00:00:00,5
63.0,16.0,0,2020-03-22 00:00:00,1934
46.8182,8.2275,0,2020-03-22 00:00:00,7474
23.7,121.0,1,2020-03-22 00:00:00,169
-6.369,34.8888,0,2020-03-22 00:00:00,12
15.0,101.0,2,2020-03-22 00:00:00,599
8.6195,0.8248,0,2020-03-22 00:00:00,16
10.6918,-61.2225,0,2020-03-22 00:00:00,50
34.0,9.0,0,2020-03-22 00:00:00,75
38.9637,35.2433,0,2020-03-22 00:00:00,1236
1.0,32.0,0,2020-03-22 00:00:00,1
48.3794,31.1656,0,2020-03-22 00:00:00,73
24.0,54.0,0,2020-03-22 00:00:00,153
32.3078,-64.7505,0,2020-03-22 00:00:00,6
19.3133,-81.2546,0,2020-03-22 00:00:00,3
49.3723,-2.3644,0,2020-03-22 00:00:00,32
36.1408,-5.3536,0,2020-03-22 00:00:00,15
54.2361,-4.5481,0,2020-03-22 00:00:00,5
16.7425,-62.1874,0,2020-03-22 00:00:00,1
55.3781,-3.4360000000000004,0,2020-03-22 00:00:00,5683
-32.5228,-55.7658,0,2020-03-22 00:00:00,158
37.0902,-95.7129,1,2020-03-22 00:00:00,33276
41.3775,64.5853,0,2020-03-22 00:00:00,43
6.4238,-66.5897,0,2020-03-22 00:00:00,70
16.0,108.0,0,2020-03-22 00:00:00,113
-15.4167,28.2833,0,2020-03-22 00:00:00,3
-20.0,30.0,0,2020-03-22 00:00:00,3
15.415,-61.371,0,2020-03-22 00:00:00,1
12.1165,-61.679,0,2020-03-22 00:00:00,1
-18.665695,35.529562,0,2020-03-22 00:00:00,1
34.802075,38.99681500000001,0,2020-03-22 00:00:00,1
-8.874217,125.727539,0,2020-03-22 00:00:00,1
13.1939,-59.5432,0,2020-03-22 00:00:00,0
0.0,0.0,0,2020-03-22 00:00:00,0
19.85627,102.495496,0,2020-03-22 00:00:00,0
26.3351,17.228331,0,2020-03-22 00:00:00,0
31.9522,35.2332,0,2020-03-22 00:00:00,52
11.8037,-15.1804,0,2020-03-22 00:00:00,0
17.570692,-3.996166000000001,0,2020-03-22 00:00:00,0
17.357822,-62.782998,0,2020-03-22 00:00:00,0
64.8255,-124.8457,0,2020-03-22 00:00:00,0
64.2823,-135.0,0,2020-03-22 00:00:00,0
42.602636,20.902977,0,2020-03-22 00:00:00,0
33.0,65.0,0,2020-03-23 00:00:00,40
41.1533,20.1683,0,2020-03-23 00:00:00,104
28.0339,1.6596,0,2020-03-23 00:00:00,230
42.5063,1.5218,0,2020-03-23 00:00:00,133
-11.2027,17.8739,0,2020-03-23 00:00:00,3
17.0608,-61.7964,0,2020-03-23 00:00:00,3
-38.4161,-63.6167,0,2020-03-23 00:00:00,301
40.0691,45.0382,0,2020-03-23 00:00:00,235
-35.4735,149.0124,0,2020-03-23 00:00:00,32
-33.8688,151.2093,0,2020-03-23 00:00:00,669
-12.4634,130.8456,0,2020-03-23 00:00:00,5
-28.0167,153.4,0,2020-03-23 00:00:00,319
-34.9285,138.6007,0,2020-03-23 00:00:00,134
-41.4545,145.9707,0,2020-03-23 00:00:00,28
-37.8136,144.9631,0,2020-03-23 00:00:00,355
-31.9505,115.8605,0,2020-03-23 00:00:00,140
47.5162,14.5501,0,2020-03-23 00:00:00,4474
40.1431,47.5769,0,2020-03-23 00:00:00,72
25.0343,-77.3963,0,2020-03-23 00:00:00,4
26.0275,50.55,0,2020-03-23 00:00:00,377
23.685,90.3563,0,2020-03-23 00:00:00,33
13.1939,-59.5432,0,2020-03-23 00:00:00,17
53.7098,27.9534,0,2020-03-23 00:00:00,81
50.8333,4.0,0,2020-03-23 00:00:00,3743
9.3077,2.3158,0,2020-03-23 00:00:00,5
27.5142,90.4336,0,2020-03-23 00:00:00,2
-16.2902,-63.5887,0,2020-03-23 00:00:00,27
43.9159,17.6791,0,2020-03-23 00:00:00,136
-14.235,-51.9253,0,2020-03-23 00:00:00,1924
4.5353,114.7277,0,2020-03-23 00:00:00,91
42.7339,25.4858,0,2020-03-23 00:00:00,201
12.2383,-1.5616,0,2020-03-23 00:00:00,99
16.5388,-23.0418,0,2020-03-23 00:00:00,3
11.55,104.9167,0,2020-03-23 00:00:00,87
3.848,11.5021,0,2020-03-23 00:00:00,56
53.9333,-116.5765,0,2020-03-23 00:00:00,301
49.2827,-123.1207,0,2020-03-23 00:00:00,472
53.7609,-98.8139,0,2020-03-23 00:00:00,20
46.5653,-66.4619,0,2020-03-23 00:00:00,17
53.1355,-57.6604,0,2020-03-23 00:00:00,24
44.682,-63.7443,0,2020-03-23 00:00:00,41
51.2538,-85.3232,0,2020-03-23 00:00:00,503
46.5107,-63.4168,0,2020-03-23 00:00:00,3
52.9399,-73.5491,0,2020-03-23 00:00:00,628
52.9399,-106.4509,0,2020-03-23 00:00:00,66
6.6111,20.9394,0,2020-03-23 00:00:00,3
15.4542,18.7322,0,2020-03-23 00:00:00,1
-35.6751,-71.543,0,2020-03-23 00:00:00,746
31.8257,117.2264,1,2020-03-23 00:00:00,990
40.1824,116.4142,14,2020-03-23 00:00:00,537
30.0572,107.874,6,2020-03-23 00:00:00,578
26.0789,117.9874,1,2020-03-23 00:00:00,313
37.8099,101.0583,0,2020-03-23 00:00:00,136
23.3417,113.4244,26,2020-03-23 00:00:00,1415
23.8298,108.7881,2,2020-03-23 00:00:00,254
26.8154,106.8748,1,2020-03-23 00:00:00,146
19.1959,109.7453,4,2020-03-23 00:00:00,168
39.549,116.1306,1,2020-03-23 00:00:00,319
47.862,127.7615,0,2020-03-23 00:00:00,484
33.882,113.614,5,2020-03-23 00:00:00,1274
22.3,114.2,0,2020-03-23 00:00:00,356
30.9756,112.2707,444,2020-03-23 00:00:00,67800
27.6104,111.7088,4,2020-03-23 00:00:00,1018
44.0935,113.9448,0,2020-03-23 00:00:00,75
32.9711,119.455,1,2020-03-23 00:00:00,633
27.614,115.7221,2,2020-03-23 00:00:00,936
43.6661,126.1923,0,2020-03-23 00:00:00,93
41.2956,122.6085,2,2020-03-23 00:00:00,127
22.1667,113.55,1,2020-03-23 00:00:00,24
37.2692,106.1655,1,2020-03-23 00:00:00,75
35.7452,95.9956,0,2020-03-23 00:00:00,18
35.1917,108.8701,0,2020-03-23 00:00:00,248
36.3427,118.1498,2,2020-03-23 00:00:00,768
31.202,121.4491,9,2020-03-23 00:00:00,404
37.5777,112.2922,1,2020-03-23 00:00:00,134
30.6171,102.7103,5,2020-03-23 00:00:00,543
39.3054,117.323,4,2020-03-23 00:00:00,141
31.6927,88.0924,0,2020-03-23 00:00:00,1
41.1129,85.2401,0,2020-03-23 00:00:00,76
24.974,101.487,1,2020-03-23 00:00:00,176
29.1832,120.0934,10,2020-03-23 00:00:00,1238
4.5709,-74.2973,0,2020-03-23 00:00:00,277
-4.0383,21.7587,0,2020-03-23 00:00:00,4
-4.0383,21.7587,0,2020-03-23 00:00:00,36
9.7489,-83.7534,0,2020-03-23 00:00:00,158
7.54,-5.5471,0,2020-03-23 00:00:00,25
45.1,15.2,0,2020-03-23 00:00:00,315
0.0,0.0,0,2020-03-23 00:00:00,712
22.0,-80.0,0,2020-03-23 00:00:00,40
35.1264,33.4299,0,2020-03-23 00:00:00,116
49.8175,15.473,0,2020-03-23 00:00:00,1236
61.8926,-6.9118,0,2020-03-23 00:00:00,118
71.7069,-42.6043,0,2020-03-23 00:00:00,4
56.2639,9.5018,0,2020-03-23 00:00:00,1450
11.8251,42.5903,0,2020-03-23 00:00:00,3
18.7357,-70.1627,0,2020-03-23 00:00:00,245
-1.8312,-78.1834,0,2020-03-23 00:00:00,981
26.0,30.0,0,2020-03-23 00:00:00,366
13.7942,-88.8965,0,2020-03-23 00:00:00,3
1.5,10.0,0,2020-03-23 00:00:00,9
15.1794,39.7823,0,2020-03-23 00:00:00,1
58.5953,25.0136,0,2020-03-23 00:00:00,352
-26.5225,31.4659,0,2020-03-23 00:00:00,4
9.145,40.4897,0,2020-03-23 00:00:00,11
-17.7134,178.065,0,2020-03-23 00:00:00,3
64.0,26.0,0,2020-03-23 00:00:00,700
3.9339,-53.1258,0,2020-03-23 00:00:00,20
-17.6797,149.4068,0,2020-03-23 00:00:00,18
16.25,-61.5833,0,2020-03-23 00:00:00,62
-12.8275,45.1662,0,2020-03-23 00:00:00,24
-20.9043,165.618,0,2020-03-23 00:00:00,8
-21.1351,55.2471,0,2020-03-23 00:00:00,71
17.9,-62.8333,0,2020-03-23 00:00:00,3
18.0708,-63.0501,0,2020-03-23 00:00:00,8
14.6415,-61.0242,0,2020-03-23 00:00:00,53
46.2276,2.2137,0,2020-03-23 00:00:00,19856
-0.8037,11.6094,0,2020-03-23 00:00:00,5
13.4432,-15.3101,0,2020-03-23 00:00:00,2
42.3154,43.3569,0,2020-03-23 00:00:00,61
51.0,9.0,0,2020-03-23 00:00:00,29056
7.9465,-1.0232,0,2020-03-23 00:00:00,27
39.0742,21.8243,0,2020-03-23 00:00:00,695
15.7835,-90.2308,0,2020-03-23 00:00:00,20
9.9456,-9.6966,0,2020-03-23 00:00:00,4
5.0,-58.75,0,2020-03-23 00:00:00,20
18.9712,-72.2852,0,2020-03-23 00:00:00,6
41.9029,12.4534,0,2020-03-23 00:00:00,1
15.2,-86.2419,0,2020-03-23 00:00:00,30
47.1625,19.5033,0,2020-03-23 00:00:00,167
64.9631,-19.0208,0,2020-03-23 00:00:00,588
21.0,78.0,0,2020-03-23 00:00:00,499
-0.7893,113.9213,0,2020-03-23 00:00:00,579
32.0,53.0,0,2020-03-23 00:00:00,23049
33.0,44.0,0,2020-03-23 00:00:00,266
53.1424,-7.6921,0,2020-03-23 00:00:00,1125
31.0,35.0,0,2020-03-23 00:00:00,1071
43.0,12.0,0,2020-03-23 00:00:00,63927
18.1096,-77.2975,0,2020-03-23 00:00:00,19
36.0,138.0,2,2020-03-23 00:00:00,1128
31.24,36.51,0,2020-03-23 00:00:00,127
48.0196,66.9237,0,2020-03-23 00:00:00,62
-0.0236,37.9062,0,2020-03-23 00:00:00,16
36.0,128.0,1,2020-03-23 00:00:00,8961
29.5,47.75,0,2020-03-23 00:00:00,189
41.2044,74.7661,0,2020-03-23 00:00:00,16
56.8796,24.6032,0,2020-03-23 00:00:00,180
33.8547,35.8623,0,2020-03-23 00:00:00,267
6.4281,-9.4295,0,2020-03-23 00:00:00,3
47.14,9.55,0,2020-03-23 00:00:00,51
55.1694,23.8813,0,2020-03-23 00:00:00,179
49.8153,6.1296,0,2020-03-23 00:00:00,875
-18.7669,46.8691,0,2020-03-23 00:00:00,12
2.5,112.5,0,2020-03-23 00:00:00,1518
3.2028,73.2207,0,2020-03-23 00:00:00,13
35.9375,14.3754,0,2020-03-23 00:00:00,107
21.0079,10.9408,0,2020-03-23 00:00:00,2
-20.2,57.5,0,2020-03-23 00:00:00,36
23.6345,-102.5528,0,2020-03-23 00:00:00,316
47.4116,28.3699,0,2020-03-23 00:00:00,109
43.7333,7.4167,0,2020-03-23 00:00:00,23
46.8625,103.8467,0,2020-03-23 00:00:00,10
42.5,19.3,0,2020-03-23 00:00:00,27
31.7917,-7.0926,0,2020-03-23 00:00:00,143
-22.9576,18.4904,0,2020-03-23 00:00:00,4
28.1667,84.25,0,2020-03-23 00:00:00,2
12.5186,-70.0358,0,2020-03-23 00:00:00,9
12.1696,-68.99,0,2020-03-23 00:00:00,4
18.0425,-63.0548,0,2020-03-23 00:00:00,2
52.1326,5.2913,0,2020-03-23 00:00:00,4749
-40.9006,174.886,0,2020-03-23 00:00:00,102
12.8654,-85.2072,0,2020-03-23 00:00:00,2
17.6078,8.0817,0,2020-03-23 00:00:00,3
9.082,8.6753,0,2020-03-23 00:00:00,40
41.6086,21.7453,0,2020-03-23 00:00:00,136
60.472,8.4689,0,2020-03-23 00:00:00,2621
21.0,57.0,0,2020-03-23 00:00:00,66
30.3753,69.3451,0,2020-03-23 00:00:00,875
8.538,-80.7821,0,2020-03-23 00:00:00,345
-6.315,143.9555,0,2020-03-23 00:00:00,1
-23.4425,-58.4438,0,2020-03-23 00:00:00,22
-9.19,-75.0152,0,2020-03-23 00:00:00,395
13.0,122.0,0,2020-03-23 00:00:00,462
51.9194,19.1451,0,2020-03-23 00:00:00,749
39.3999,-8.2245,0,2020-03-23 00:00:00,2060
25.3548,51.1839,0,2020-03-23 00:00:00,501
45.9432,24.9668,0,2020-03-23 00:00:00,576
60.0,90.0,0,2020-03-23 00:00:00,438
-1.9403,29.8739,0,2020-03-23 00:00:00,36
13.9094,-60.9789,0,2020-03-23 00:00:00,3
12.9843,-61.2872,0,2020-03-23 00:00:00,1
43.9424,12.4578,0,2020-03-23 00:00:00,187
24.0,45.0,0,2020-03-23 00:00:00,562
14.4974,-14.4524,0,2020-03-23 00:00:00,79
44.0165,21.0059,0,2020-03-23 00:00:00,249
-4.6796,55.492,0,2020-03-23 00:00:00,7
1.2833,103.8333,0,2020-03-23 00:00:00,509
48.669,19.699,0,2020-03-23 00:00:00,186
46.1512,14.9955,0,2020-03-23 00:00:00,442
5.1521,46.1996,0,2020-03-23 00:00:00,1
-30.5595,22.9375,0,2020-03-23 00:00:00,402
40.0,-4.0,0,2020-03-23 00:00:00,35136
7.0,81.0,0,2020-03-23 00:00:00,97
12.8628,30.2176,0,2020-03-23 00:00:00,2
3.9193,-56.0278,0,2020-03-23 00:00:00,5
63.0,16.0,0,2020-03-23 00:00:00,2046
46.8182,8.2275,0,2020-03-23 00:00:00,8795
23.7,121.0,1,2020-03-23 00:00:00,195
-6.369,34.8888,0,2020-03-23 00:00:00,12
15.0,101.0,2,2020-03-23 00:00:00,721
8.6195,0.8248,0,2020-03-23 00:00:00,18
10.6918,-61.2225,0,2020-03-23 00:00:00,51
34.0,9.0,0,2020-03-23 00:00:00,89
38.9637,35.2433,0,2020-03-23 00:00:00,1529
1.0,32.0,0,2020-03-23 00:00:00,9
48.3794,31.1656,0,2020-03-23 00:00:00,73
24.0,54.0,0,2020-03-23 00:00:00,198
32.3078,-64.7505,0,2020-03-23 00:00:00,6
19.3133,-81.2546,0,2020-03-23 00:00:00,5
49.3723,-2.3644,0,2020-03-23 00:00:00,36
36.1408,-5.3536,0,2020-03-23 00:00:00,15
54.2361,-4.5481,0,2020-03-23 00:00:00,13
16.7425,-62.1874,0,2020-03-23 00:00:00,1
55.3781,-3.4360000000000004,0,2020-03-23 00:00:00,6650
-32.5228,-55.7658,0,2020-03-23 00:00:00,162
37.0902,-95.7129,1,2020-03-23 00:00:00,43847
41.3775,64.5853,0,2020-03-23 00:00:00,46
6.4238,-66.5897,0,2020-03-23 00:00:00,77
16.0,108.0,0,2020-03-23 00:00:00,123
-15.4167,28.2833,0,2020-03-23 00:00:00,3
-20.0,30.0,0,2020-03-23 00:00:00,3
15.415,-61.371,0,2020-03-23 00:00:00,2
12.1165,-61.679,0,2020-03-23 00:00:00,1
-18.665695,35.529562,0,2020-03-23 00:00:00,1
34.802075,38.99681500000001,0,2020-03-23 00:00:00,1
-8.874217,125.727539,0,2020-03-23 00:00:00,1
13.1939,-59.5432,0,2020-03-23 00:00:00,1
0.0,0.0,0,2020-03-23 00:00:00,0
19.85627,102.495496,0,2020-03-23 00:00:00,0
26.3351,17.228331,0,2020-03-23 00:00:00,0
31.9522,35.2332,0,2020-03-23 00:00:00,59
11.8037,-15.1804,0,2020-03-23 00:00:00,0
17.570692,-3.996166000000001,0,2020-03-23 00:00:00,0
17.357822,-62.782998,0,2020-03-23 00:00:00,0
64.8255,-124.8457,0,2020-03-23 00:00:00,0
64.2823,-135.0,0,2020-03-23 00:00:00,0
42.602636,20.902977,0,2020-03-23 00:00:00,0
33.0,65.0,0,2020-03-24 00:00:00,74
41.1533,20.1683,0,2020-03-24 00:00:00,123
28.0339,1.6596,0,2020-03-24 00:00:00,264
42.5063,1.5218,0,2020-03-24 00:00:00,164
-11.2027,17.8739,0,2020-03-24 00:00:00,3
17.0608,-61.7964,0,2020-03-24 00:00:00,3
-38.4161,-63.6167,0,2020-03-24 00:00:00,387
40.0691,45.0382,0,2020-03-24 00:00:00,249
-35.4735,149.0124,0,2020-03-24 00:00:00,39
-33.8688,151.2093,0,2020-03-24 00:00:00,818
-12.4634,130.8456,0,2020-03-24 00:00:00,6
-28.0167,153.4,0,2020-03-24 00:00:00,397
-34.9285,138.6007,0,2020-03-24 00:00:00,170
-41.4545,145.9707,0,2020-03-24 00:00:00,28
-37.8136,144.9631,0,2020-03-24 00:00:00,411
-31.9505,115.8605,0,2020-03-24 00:00:00,175
47.5162,14.5501,0,2020-03-24 00:00:00,5283
40.1431,47.5769,0,2020-03-24 00:00:00,87
25.0343,-77.3963,0,2020-03-24 00:00:00,5
26.0275,50.55,0,2020-03-24 00:00:00,392
23.685,90.3563,0,2020-03-24 00:00:00,39
13.1939,-59.5432,0,2020-03-24 00:00:00,18
53.7098,27.9534,0,2020-03-24 00:00:00,81
50.8333,4.0,0,2020-03-24 00:00:00,4269
9.3077,2.3158,0,2020-03-24 00:00:00,6
27.5142,90.4336,0,2020-03-24 00:00:00,2
-16.2902,-63.5887,0,2020-03-24 00:00:00,29
43.9159,17.6791,0,2020-03-24 00:00:00,166
-14.235,-51.9253,0,2020-03-24 00:00:00,2247
4.5353,114.7277,0,2020-03-24 00:00:00,104
42.7339,25.4858,0,2020-03-24 00:00:00,218
12.2383,-1.5616,0,2020-03-24 00:00:00,114
